playerId,salary,rankingSalary,experience,year,playerSlug,college,draftinfo,name,birthdate,birthplace,weight,height,positionId,position,teamId,team,status,gamesPlayed,avgMinutes,avgFouls,flagrantFouls,technicalFouls,ejections,doubleDouble,tripleDouble,minutes,rebounds,fouls,avgRebounds,avgPoints,avgFieldGoalsMade,avgFieldGoalsAttempted,fieldGoalPct,avgThreePointFieldGoalsMade,avgThreePointFieldGoalsAttempted,threePointFieldGoalPct,avgFreeThrowsMade,avgFreeThrowsAttempted,freeThrowPct,avgAssists,avgTurnovers,points,fieldGoalsMade,fieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,freeThrowsMade,freeThrowsAttempted,assists,turnovers,avgSteals,avgBlocks,steals,blocks,totalPoints
4250,981084.0,345,None,2014,luke-babbitt,Nevada,"2010: Rd 1, Pk 16 (MIN)",Luke Babbitt,1989-06-20,"Cincinnati, OH",nan,nan,F,Forward,NO,New Orleans Pelicans,inactive,27,17.518518,1.925926,0,0,0,0,0,473,88,52,3.2592592,6.296296,2.2222223,5.703704,38.96099853515625,1.3333334,3.5185184,37.8947377204895,0.5185185,0.6666667,77.77799987792969,1.074074,0.5555556,170,60,154,36,95,14,18,29,15,0.25925925,0.4074074,7,11,236
4250,1100602.0,341,None,2015,luke-babbitt,Nevada,"2010: Rd 1, Pk 16 (MIN)",Luke Babbitt,1989-06-20,"Cincinnati, OH",nan,nan,F,Forward,NO,New Orleans Pelicans,inactive,63,13.174603,1.0,0,0,0,0,0,830,111,63,1.7619047,4.0634923,1.4603175,3.047619,47.91699981689453,0.93650794,1.8253968,51.304346323013306,0.20634921,0.3015873,68.4209976196289,0.3809524,0.41269842,256,92,192,59,115,13,19,24,26,0.26984128,0.17460318,17,11,414
4250,1227286.0,348,None,2016,luke-babbitt,Nevada,"2010: Rd 1, Pk 16 (MIN)",Luke Babbitt,1989-06-20,"Cincinnati, OH",nan,nan,F,Forward,NO,New Orleans Pelicans,inactive,47,17.978724,1.9148936,0,2,0,1,0,845,148,90,3.1489363,6.9574466,2.5957446,6.1489363,42.21500015258789,0.9361702,2.319149,40.36697149276733,0.82978725,1.0638298,78.0,1.1276596,0.4893617,327,122,289,44,109,39,50,53,23,0.23404256,0.14893617,11,7,422
4250,14651700.0,75,None,2018,luke-babbitt,Nevada,"2010: Rd 1, Pk 16 (MIN)",Luke Babbitt,1989-06-20,"Cincinnati, OH",nan,nan,F,Forward,MIA,Miami Heat,inactive,50,14.3,1.08,0,1,0,0,0,715,96,54,1.92,5.18,1.82,4.3,42.32600021362305,1.2,3.12,38.46153914928436,0.34,0.44,77.27300262451172,0.62,0.38,259,91,215,60,156,17,22,31,19,0.16,0.14,8,7,357
4283,762195.0,512,None,2011,dexter-pittman,Texas,"2010: Rd 2, Pk 32 (MIA)",Dexter Pittman,1988-03-02,"Rosenberg, TX",nan,nan,C,Center,MIA,Miami Heat,inactive,2,5.5,1.0,0,0,0,0,0,11,3,2,1.5,1.0,0.5,1.5,33.33300018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,3,0,0,0,0,0,2,0.0,0.0,0,0,5
4272,762195.0,503,None,2011,derrick-caracter,UTEP,"2010: Rd 2, Pk 58 (LAL)",Derrick Caracter,1988-05-04,"Fanwood, NJ",nan,nan,PF,Power Forward,LAL,Los Angeles Lakers,inactive,41,5.243902,1.1463414,0,0,0,0,0,215,43,47,1.0487804,1.9756098,0.7804878,1.6097561,48.48500061035156,0.0,0.0,0.0,0.41463414,0.5609756,73.91300201416016,0.17073171,0.46341464,81,32,66,0,0,17,23,7,19,0.09756097,0.24390244,4,10,107
4240,1524480.0,306,None,2011,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,BOS,Boston Celtics,inactive,31,5.225806,0.6451613,0,0,0,0,0,162,17,20,0.5483871,1.6774193,0.7419355,2.1612904,34.327999114990234,0.0,0.16129032,0.0,0.19354838,0.38709676,50.0,0.38709676,0.516129,52,23,67,0,5,6,12,12,16,0.29032257,0.0,9,0,80
4240,1630800.0,316,None,2012,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,BOS,Boston Celtics,inactive,64,21.375,1.703125,0,0,0,0,0,1368,115,109,1.796875,7.5625,3.125,6.28125,49.7509994506836,0.34375,0.84375,40.74074029922485,0.96875,1.21875,79.48699951171875,1.359375,1.171875,484,200,402,22,54,62,78,87,75,0.671875,0.1875,43,12,684
4240,7191011.0,89,None,2014,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,BOS,Boston Celtics,inactive,60,30.916666,2.4166667,0,0,0,1,0,1855,226,145,3.7666667,14.85,6.016667,13.75,43.757999420166016,1.3166667,3.3333333,39.500001072883606,1.5,1.8666667,80.35700225830078,1.4166666,1.6,891,361,825,79,200,90,112,85,96,1.05,0.18333334,63,11,927
4240,7730337.0,99,None,2015,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,BOS,Boston Celtics,inactive,77,31.532467,2.2987013,0,0,0,1,0,2428,241,177,3.1298702,13.909091,5.6363635,13.155844,42.84299850463867,1.6103896,4.571429,35.22727191448212,1.025974,1.2987013,79.0,1.7532468,1.4155844,1071,434,1013,124,352,79,100,135,109,1.0649351,0.19480519,82,15,1213
4240,8269663.0,122,None,2016,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,BOS,Boston Celtics,inactive,76,33.36842,2.1578948,0,0,0,0,0,2536,220,164,2.8947368,15.197369,6.0,13.407895,44.75,1.9342105,5.355263,36.11793518066406,1.2631578,1.6184211,78.04900360107422,2.0789473,1.4342105,1155,456,1019,147,407,96,123,158,109,1.5394737,0.25,117,19,1267
4240,8808989.0,130,None,2017,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,BOS,Boston Celtics,inactive,55,33.363636,2.5636363,0,1,0,10,0,1835,334,141,6.072727,16.254545,6.5272727,14.090909,46.323001861572266,1.9636364,5.0363636,38.98916840553284,1.2363636,1.6909091,73.11799621582031,2.2181818,1.6,894,359,775,108,277,68,93,122,88,1.2363636,0.2,68,11,917
4240,12000000.0,100,None,2018,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,LAC,LA Clippers,inactive,46,31.152174,2.0,0,1,0,0,0,1433,116,92,2.5217392,14.26087,5.630435,13.586957,41.43999862670898,1.6304348,4.4130435,36.94581389427185,1.3695652,1.7826087,76.8290023803711,2.0434783,2.1956522,656,259,625,75,203,63,82,94,101,1.1086956,0.17391305,51,8,716
4240,4767000.0,211,None,2019,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,MEM,Memphis Grizzlies,inactive,63,30.238094,2.6507936,0,3,1,0,0,1905,175,167,2.7777777,9.920635,3.936508,9.650794,40.78900146484375,1.3650794,3.8888888,35.10203957557678,0.6825397,0.7936508,86.0,2.4126985,1.4126984,625,248,608,86,245,43,50,152,89,0.6507937,0.25396827,41,16,952
4240,1669178.0,394,None,2021,avery-bradley,Texas,"2010: Rd 1, Pk 19 (BOS)",Avery Bradley,1990-11-26,"Tacoma, WA",nan,nan,PG,Point Guard,HOU,Houston Rockets,inactive,27,22.296297,2.0370371,0,1,0,0,0,602,57,55,2.1111112,6.4074073,2.3703704,6.3333335,37.42699813842773,1.2222222,3.7407408,32.673266530036926,0.44444445,0.5555556,80.0,1.7037038,1.037037,173,64,171,33,101,12,15,46,28,0.7777778,0.11111111,21,3,301
4282,762195.0,497,None,2011,hamady-ndiaye,Rutgers,"2010: Rd 2, Pk 56 (MIN)",Hamady Ndiaye,1987-01-12,Senegal,nan,nan,C,Center,WSH,Washington Wizards,inactive,16,5.0,1.125,0,0,0,0,0,80,7,18,0.4375,0.875,0.25,0.3125,80.0,0.0,0.0,0.0,0.375,0.75,50.0,0.0,0.1875,14,4,5,0,0,6,12,0,3,0.125,0.3125,2,5,40
4268,830000.0,459,None,2011,solomon-alabi,Florida St,"2010: Rd 2, Pk 50 (DAL)",Solomon Alabi,1988-03-21,Nigeria,nan,nan,C,Center,TOR,Toronto Raptors,inactive,12,4.9166665,0.41666666,0,0,0,0,0,59,14,5,1.1666666,0.5,0.25,1.25,20.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.25,6,3,15,0,0,0,2,2,3,0.16666667,0.16666667,2,2,29
4035,762195.0,499,None,2011,garret-siler,Augusta,,Garret Siler,1986-10-25,"Winston-Salem, NC",nan,nan,C,Center,PHX,Phoenix Suns,inactive,21,4.8095236,0.95238096,0,0,0,0,0,101,28,20,1.3333334,2.142857,0.8095238,1.4761904,54.8390007019043,0.0,0.0,0.0,0.52380955,1.0476191,50.0,0.14285715,0.47619048,45,17,31,0,0,11,22,3,10,0.04761905,0.1904762,1,4,50
4285,788872.0,479,None,2011,andy-rautins,Syracuse,"2010: Rd 2, Pk 38 (NY)",Andy Rautins,1986-11-02,"Syracuse, NY",nan,nan,SG,Shooting Guard,NY,New York Knicks,inactive,5,4.8,0.0,0,0,0,0,0,24,1,0,0.2,1.6,0.6,1.4,42.85699844360352,0.2,0.8,25.0,0.2,0.4,50.0,0.6,1.4,8,3,7,1,4,1,2,3,7,0.2,0.0,1,0,12
4325,788872.0,480,None,2011,marcus-cousin,Houston,,Marcus Cousin,1986-12-18,"Baltimore, MD",nan,nan,C,Center,UTAH,Utah Jazz,inactive,4,4.5,0.25,0,0,0,0,0,18,3,1,0.75,1.0,0.5,0.75,66.66699981689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4,2,3,0,0,0,0,0,1,0.0,0.25,0,1,9
4302,473604.0,539,None,2011,sherron-collins,Kansas,,Sherron Collins,1987-03-18,"Chicago, IL",nan,nan,PG,Point Guard,CHA,Charlotte Hornets,inactive,20,3.3,0.1,0,0,0,0,0,66,5,2,0.25,0.85,0.35,1.25,28.000000000000004,0.1,0.5,20.000000298023224,0.05,0.05,100.0,0.4,0.2,17,7,25,2,10,1,1,8,4,0.1,0.0,2,0,33
4262,854389.0,393,None,2011,hassan-whiteside,Marshall,"2010: Rd 2, Pk 33 (SAC)",Hassan Whiteside,1989-06-13,"Gastonia, NC",nan,nan,C,Center,SAC,Sacramento Kings,inactive,1,2.0,2.0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1
4262,981348.0,360,None,2015,hassan-whiteside,Marshall,"2010: Rd 2, Pk 33 (SAC)",Hassan Whiteside,1989-06-13,"Gastonia, NC",nan,nan,C,Center,MIA,Miami Heat,inactive,48,23.791666,2.6875,1,7,2,22,1,1142,482,129,10.041667,11.75,5.0625,8.0625,62.79100036621094,0.0,0.0,0.0,1.625,3.25,50.0,0.125,1.2083334,564,243,387,0,0,78,156,6,58,0.5625,2.5625,27,123,570
4262,22116750.0,15,None,2016,hassan-whiteside,Marshall,"2010: Rd 2, Pk 33 (SAC)",Hassan Whiteside,1989-06-13,"Gastonia, NC",nan,nan,C,Center,MIA,Miami Heat,inactive,73,29.109589,2.7534246,1,4,1,41,3,2125,865,201,11.849315,14.246575,5.657534,9.342465,60.55699920654297,0.0,0.0,0.0,2.9315069,4.5068493,65.0459976196289,0.39726028,1.8767123,1040,413,682,0,0,214,329,29,137,0.60273975,3.6849315,44,269,1062
4262,25434262.0,17,None,2017,hassan-whiteside,Marshall,"2010: Rd 2, Pk 33 (SAC)",Hassan Whiteside,1989-06-13,"Gastonia, NC",nan,nan,C,Center,MIA,Miami Heat,inactive,77,32.636364,2.935065,1,6,0,58,0,2513,1088,226,14.12987,17.0,7.038961,12.636364,55.70399856567383,0.0,0.0,0.0,2.922078,4.6493506,62.8489990234375,0.74025977,2.0,1309,542,973,0,0,225,358,57,154,0.74025977,2.1038961,57,162,1256
4262,25434262.0,24,None,2018,hassan-whiteside,Marshall,"2010: Rd 2, Pk 33 (SAC)",Hassan Whiteside,1989-06-13,"Gastonia, NC",nan,nan,C,Center,MIA,Miami Heat,inactive,54,25.25926,2.425926,0,2,0,28,0,1364,618,131,11.444445,13.962963,5.7777777,10.703704,53.979000091552734,0.037037037,0.037037037,100.0,2.3703704,3.3703704,70.33000183105469,1.0,1.7037038,754,312,578,2,2,128,182,54,92,0.6851852,1.7407408,37,94,682
4262,27093017.0,38,None,2019,hassan-whiteside,Marshall,"2010: Rd 2, Pk 33 (SAC)",Hassan Whiteside,1989-06-13,"Gastonia, NC",nan,nan,C,Center,MIA,Miami Heat,inactive,72,23.25,2.6666667,0,4,0,36,0,1674,817,192,11.347222,12.319445,5.388889,9.444445,57.05899810791016,0.027777778,0.22222222,12.5,1.5138888,3.375,44.85599899291992,0.7777778,1.3472222,887,388,680,2,16,109,243,56,97,0.6388889,1.8888888,46,136,837
4262,1620564.0,388,None,2020,hassan-whiteside,Marshall,"2010: Rd 2, Pk 33 (SAC)",Hassan Whiteside,1989-06-13,"Gastonia, NC",nan,nan,C,Center,POR,Portland Trail Blazers,inactive,67,29.97015,2.925373,0,10,1,51,0,2008,905,196,13.5074625,15.522388,6.5074625,10.477612,62.108001708984375,0.05970149,0.104477614,57.14285969734192,2.4477613,3.5671642,68.61900329589844,1.1641791,1.7910448,1040,436,702,4,7,164,239,78,120,0.3880597,2.925373,26,196,1004
4262,1669178.0,376,None,2021,hassan-whiteside,Marshall,"2010: Rd 2, Pk 33 (SAC)",Hassan Whiteside,1989-06-13,"Gastonia, NC",nan,nan,C,Center,SAC,Sacramento Kings,inactive,36,15.166667,2.0277777,0,2,0,4,0,546,215,73,5.9722223,8.138889,3.5,6.2222223,56.25,0.0,0.027777778,0.0,1.1388888,2.1944444,51.89899826049804,0.5555556,1.1111112,293,126,224,0,1,41,79,20,40,0.25,1.2777778,9,46,273
6448,2678640.0,250,None,2012,brandon-knight,Kentucky,"2011: Rd 1, Pk 8 (DET)",Brandon Knight,1991-12-02,"Miami, FL",nan,nan,PG,Point Guard,DET,Detroit Pistons,inactive,66,32.257576,2.3333333,0,0,0,3,0,2129,211,154,3.1969697,12.833333,4.8333335,11.651515,41.48199844360352,1.5909091,4.181818,38.04347813129425,1.5757576,2.0757575,75.91200256347656,3.8030303,2.590909,847,319,769,105,276,104,137,251,171,0.74242425,0.15151516,49,10,1064
6448,2793960.0,202,None,2013,brandon-knight,Kentucky,"2011: Rd 1, Pk 8 (DET)",Brandon Knight,1991-12-02,"Miami, FL",nan,nan,PG,Point Guard,DET,Detroit Pistons,inactive,75,31.533333,2.0933332,1,0,0,3,0,2365,247,157,3.2933333,13.32,4.76,11.706667,40.6609992980957,1.6,4.36,36.69724762439728,2.2,3.0,73.33300018310547,4.04,2.7333333,999,357,878,120,327,165,225,303,205,0.7733333,0.10666667,58,8,1182
6448,3553917.0,181,None,2014,brandon-knight,Kentucky,"2011: Rd 1, Pk 8 (DET)",Brandon Knight,1991-12-02,"Miami, FL",nan,nan,PG,Point Guard,MIL,Milwaukee Bucks,inactive,72,33.333332,2.0277777,0,3,0,4,0,2400,255,146,3.5416667,17.930555,6.4027777,15.166667,42.21599960327149,1.5277778,4.6944447,32.54437744617462,3.5972223,4.486111,80.18599700927734,4.888889,2.6111112,1291,461,1092,110,338,259,323,352,188,0.9583333,0.2361111,69,17,1199
6448,13500000.0,44,None,2015,brandon-knight,Kentucky,"2011: Rd 1, Pk 8 (DET)",Brandon Knight,1991-12-02,"Miami, FL",nan,nan,PG,Point Guard,PHX,Phoenix Suns,inactive,63,32.301586,1.8095238,1,1,0,2,0,2035,244,114,3.8730159,16.984127,5.952381,14.095238,42.22999954223633,1.9841269,5.095238,38.94081115722656,3.0952382,3.5396826,87.44400024414062,5.2380953,3.0,1070,375,888,125,321,195,223,330,189,1.4285715,0.15873016,90,10,1017
6448,12606250.0,73,None,2016,brandon-knight,Kentucky,"2011: Rd 1, Pk 8 (DET)",Brandon Knight,1991-12-02,"Miami, FL",nan,nan,PG,Point Guard,PHX,Phoenix Suns,inactive,52,35.96154,2.3846154,0,0,0,4,1,1870,202,124,3.8846154,19.576923,7.1346154,17.211538,41.45299911499024,2.3076923,6.75,34.18803513050079,3.0,3.5192308,85.24600219726562,5.0576925,3.4038463,1018,371,895,120,351,156,183,263,177,1.1730769,0.3846154,61,20,935
6448,13618750.0,83,None,2017,brandon-knight,Kentucky,"2011: Rd 1, Pk 8 (DET)",Brandon Knight,1991-12-02,"Miami, FL",nan,nan,PG,Point Guard,PHX,Phoenix Suns,inactive,54,21.11111,1.6111112,0,0,0,0,0,1140,118,87,2.1851852,11.018518,3.8703704,9.722222,39.810001373291016,0.8333333,2.574074,32.374101877212524,2.4444444,2.851852,85.71399688720703,2.4074075,1.6296296,595,209,525,45,139,132,154,130,88,0.5,0.09259259,27,5,569
6448,15643750.0,75,None,2019,brandon-knight,Kentucky,"2011: Rd 1, Pk 8 (DET)",Brandon Knight,1991-12-02,"Miami, FL",nan,nan,PG,Point Guard,CLE,Cleveland Cavaliers,inactive,39,18.871796,1.5897436,0,1,0,0,0,736,59,62,1.5128205,6.820513,2.5384614,6.6666665,38.07699966430664,1.051282,3.3076923,31.78294599056244,0.6923077,0.8717949,79.41200256347656,1.8205128,0.7692308,266,99,260,41,129,27,34,71,30,0.53846157,0.051282052,21,2,368
6428,1160040.0,359,None,2012,marshon-brooks,Providence,"2011: Rd 1, Pk 25 (BOS)",MarShon Brooks,1989-01-26,"Long Branch, NJ",nan,nan,G,Guard,NJ,New Jersey Nets,inactive,56,29.428572,2.0714285,0,1,0,1,0,1648,200,116,3.5714285,12.642858,4.892857,11.428572,42.8129997253418,0.83928573,2.6785715,31.33333325386048,2.017857,2.642857,76.35099792480469,2.3392856,2.107143,708,274,640,47,150,113,148,131,118,0.9285714,0.26785713,52,15,824
6428,1210080.0,286,None,2013,marshon-brooks,Providence,"2011: Rd 1, Pk 25 (BOS)",MarShon Brooks,1989-01-26,"Long Branch, NJ",nan,nan,G,Guard,BKN,Brooklyn Nets,inactive,73,12.493151,1.2739726,0,0,0,0,0,912,104,93,1.4246576,5.39726,2.1232877,4.589041,46.26900100708008,0.20547946,0.75342464,27.272728085517883,0.94520545,1.2876712,73.40399932861328,1.0410959,0.94520545,394,155,335,15,55,69,94,76,69,0.46575344,0.21917808,34,16,456
6428,1656092.0,326,None,2018,marshon-brooks,Providence,"2011: Rd 1, Pk 25 (BOS)",MarShon Brooks,1989-01-26,"Long Branch, NJ",nan,nan,G,Guard,MEM,Memphis Grizzlies,inactive,7,27.571428,0.85714287,0,0,0,0,0,193,22,6,3.142857,20.142857,7.285714,14.571428,50.0,2.7142856,4.571429,59.375,2.857143,3.2857144,86.95700073242188,3.5714285,2.2857144,141,51,102,19,32,20,23,25,16,1.5714285,0.42857143,11,3,96
6428,1656092.0,354,None,2019,marshon-brooks,Providence,"2011: Rd 1, Pk 25 (BOS)",MarShon Brooks,1989-01-26,"Long Branch, NJ",nan,nan,G,Guard,MEM,Memphis Grizzlies,inactive,29,13.344828,1.137931,0,0,0,0,0,387,45,33,1.5517242,6.551724,2.6206896,5.827586,44.970001220703125,0.51724136,1.862069,27.77777910232544,0.79310346,1.137931,69.6969985961914,0.86206895,0.7241379,190,76,169,15,54,23,33,25,21,0.31034482,0.13793103,9,4,193
6468,1633440.0,315,None,2012,iman-shumpert,Georgia Tech,"2011: Rd 1, Pk 17 (NY)",Iman Shumpert,1990-06-26,"Oak Park, IL",nan,nan,G,Guard,NY,New York Knicks,inactive,59,28.898306,2.9322033,1,3,0,0,0,1705,186,173,3.1525424,9.542373,3.6271186,9.050847,40.07500076293945,0.8135593,2.661017,30.57324886322021,1.4745762,1.8474576,79.81700134277344,2.779661,1.8813559,563,214,534,48,157,87,109,164,111,1.7118644,0.13559322,101,8,852
6468,1703760.0,252,None,2013,iman-shumpert,Georgia Tech,"2011: Rd 1, Pk 17 (NY)",Iman Shumpert,1990-06-26,"Oak Park, IL",nan,nan,G,Guard,NY,New York Knicks,inactive,45,22.133333,2.2,0,0,0,0,0,996,136,99,3.0222223,6.7777777,2.4222221,6.111111,39.63600158691406,1.1333333,2.8222222,40.15747904777527,0.8,1.0444444,76.59600067138672,1.6666666,0.82222223,305,109,275,51,127,36,47,75,37,0.95555556,0.15555556,43,7,497
6468,2616975.0,234,None,2014,iman-shumpert,Georgia Tech,"2011: Rd 1, Pk 17 (NY)",Iman Shumpert,1990-06-26,"Oak Park, IL",nan,nan,G,Guard,NY,New York Knicks,inactive,74,26.513514,2.8243244,0,1,0,0,0,1962,308,209,4.1621623,6.689189,2.4729729,6.5405407,37.810001373291016,1.027027,3.0810812,33.33333432674408,0.7162162,0.9594595,74.64800262451172,1.7432432,1.0675676,495,183,484,76,228,53,71,129,79,1.2432432,0.17567568,92,13,981
6468,8988765.0,83,None,2015,iman-shumpert,Georgia Tech,"2011: Rd 1, Pk 17 (NY)",Iman Shumpert,1990-06-26,"Oak Park, IL",nan,nan,G,Guard,CLE,Cleveland Cavaliers,inactive,62,24.919355,2.2258065,0,0,0,2,0,1545,224,138,3.612903,8.0,3.112903,7.596774,40.97700119018555,1.0806452,3.1612904,34.183672070503235,0.6935484,1.032258,67.18800354003906,2.1774194,1.467742,496,193,471,67,196,43,64,135,91,1.3064516,0.2580645,81,16,772
6468,9662922.0,110,None,2016,iman-shumpert,Georgia Tech,"2011: Rd 1, Pk 17 (NY)",Iman Shumpert,1990-06-26,"Oak Park, IL",nan,nan,G,Guard,CLE,Cleveland Cavaliers,inactive,54,24.37037,2.2037036,0,2,0,1,0,1316,203,119,3.7592592,5.759259,2.1111112,5.648148,37.37699890136719,0.7962963,2.7037036,29.45205569267273,0.7407407,0.9444444,78.43099975585938,1.7037038,1.0555556,311,114,305,43,146,40,51,92,57,1.0,0.35185185,54,19,657
6468,10337079.0,115,None,2017,iman-shumpert,Georgia Tech,"2011: Rd 1, Pk 17 (NY)",Iman Shumpert,1990-06-26,"Oak Park, IL",nan,nan,G,Guard,CLE,Cleveland Cavaliers,inactive,76,25.486841,1.9736842,0,4,0,0,0,1937,218,150,2.868421,7.4605265,2.6447368,6.4342103,41.104000091552734,1.2368422,3.4342105,36.01532578468323,0.93421054,1.1842105,78.88899993896484,1.4342105,1.0263158,567,201,489,94,261,71,90,109,78,0.81578946,0.35526314,62,27,968
6468,11011234.0,113,None,2018,iman-shumpert,Georgia Tech,"2011: Rd 1, Pk 17 (NY)",Iman Shumpert,1990-06-26,"Oak Park, IL",nan,nan,G,Guard,CLE,Cleveland Cavaliers,inactive,14,19.714285,1.5714285,0,0,0,0,0,276,41,22,2.9285715,4.428571,1.5714285,4.142857,37.930999755859375,0.5,1.8571428,26.92307829856873,0.78571427,1.0714285,73.33300018310547,1.2142857,1.1428572,62,22,58,7,26,11,15,17,16,0.64285713,0.2857143,9,4,137
6468,1419138.0,427,None,2019,iman-shumpert,Georgia Tech,"2011: Rd 1, Pk 17 (NY)",Iman Shumpert,1990-06-26,"Oak Park, IL",nan,nan,G,Guard,HOU,Houston Rockets,inactive,62,23.887096,2.048387,0,3,0,0,0,1481,183,127,2.951613,7.5,2.6935484,7.193548,37.44400024414063,1.532258,4.403226,34.79853570461273,0.58064514,0.7258065,80.0,1.8064516,0.8064516,465,167,446,95,273,36,45,112,50,0.9516129,0.38709676,59,24,740
6466,888250.0,391,None,2012,chandler-parsons,Florida,"2011: Rd 2, Pk 38 (HOU)",Chandler Parsons,1988-10-25,"Casselberry, FL",nan,nan,SF,Small Forward,HOU,Houston Rockets,inactive,63,28.63492,2.2539682,0,1,0,2,0,1804,300,142,4.7619047,9.5079365,3.936508,8.714286,45.17300033569336,0.95238096,2.8253968,33.707866072654724,0.6825397,1.2380953,55.12799835205078,2.1269841,1.2857143,599,248,549,60,178,43,78,134,81,1.1587301,0.46031746,73,29,901
6466,926500.0,314,None,2013,chandler-parsons,Florida,"2011: Rd 2, Pk 38 (HOU)",Chandler Parsons,1988-10-25,"Casselberry, FL",nan,nan,SF,Small Forward,HOU,Houston Rockets,inactive,76,36.289474,1.9473684,0,0,0,8,0,2758,404,148,5.3157897,15.486842,6.0,12.355263,48.5620002746582,2.0,5.1973686,38.48101198673248,1.4868422,2.0394738,72.90299987792969,3.5394738,1.9342105,1177,456,939,152,395,113,155,269,147,0.9868421,0.42105263,75,32,1379
6466,14700000.0,29,None,2014,chandler-parsons,Florida,"2011: Rd 2, Pk 38 (HOU)",Chandler Parsons,1988-10-25,"Casselberry, FL",nan,nan,SF,Small Forward,HOU,Houston Rockets,inactive,74,37.60811,2.2702703,0,0,0,7,0,2783,409,168,5.527027,16.567568,6.2972975,13.337838,47.2140007019043,1.7567568,4.743243,37.03703582286835,2.2162163,2.9864864,74.20800018310547,4.027027,1.945946,1226,466,987,130,351,164,221,298,144,1.1891892,0.3918919,88,29,1391
6466,15361500.0,33,None,2015,chandler-parsons,Florida,"2011: Rd 2, Pk 38 (HOU)",Chandler Parsons,1988-10-25,"Casselberry, FL",nan,nan,SF,Small Forward,DAL,Dallas Mavericks,inactive,66,33.121212,2.121212,0,2,0,3,0,2186,323,140,4.8939395,15.712121,5.8030305,12.560606,46.20000076293945,2.0,5.257576,38.0403459072113,2.1060605,2.9242425,72.02100372314453,2.439394,1.4545455,1037,383,829,132,347,139,193,161,96,1.0454545,0.28787878,69,19,1092
6466,22116750.0,20,None,2016,chandler-parsons,Florida,"2011: Rd 2, Pk 38 (HOU)",Chandler Parsons,1988-10-25,"Casselberry, FL",nan,nan,SF,Small Forward,DAL,Dallas Mavericks,inactive,61,29.491804,1.8688525,0,2,0,3,0,1799,285,114,4.672131,13.721312,5.2459016,10.672132,49.15499877929688,1.704918,4.114754,41.434264183044434,1.5245901,2.2295082,68.38200378417969,2.7704918,1.5573771,837,320,651,104,251,93,136,169,95,0.75409836,0.3442623,46,21,899
6466,23112004.0,27,None,2017,chandler-parsons,Florida,"2011: Rd 2, Pk 38 (HOU)",Chandler Parsons,1988-10-25,"Casselberry, FL",nan,nan,SF,Small Forward,MEM,Memphis Grizzlies,inactive,34,19.852942,1.5294118,0,0,0,0,0,675,84,52,2.4705882,6.1764708,2.2058823,6.529412,33.78400039672852,0.7352941,2.735294,26.88172161579132,1.0294118,1.2647059,81.3949966430664,1.617647,0.7058824,210,75,222,25,93,35,43,55,24,0.5882353,0.14705883,20,5,337
6466,24107258.0,31,None,2018,chandler-parsons,Florida,"2011: Rd 2, Pk 38 (HOU)",Chandler Parsons,1988-10-25,"Casselberry, FL",nan,nan,SF,Small Forward,MEM,Memphis Grizzlies,inactive,36,19.194445,1.4722222,0,0,0,0,0,691,90,53,2.5,7.888889,3.0,6.5,46.15399932861328,1.4166666,3.3611112,42.14875996112824,0.4722222,0.75,62.96300125122071,1.9166666,0.9722222,284,108,234,51,121,17,27,69,35,0.5,0.30555555,18,11,345
